id,idGoogle,AccessInfoCountry,AccessInfoPublicDomain,AccessInfotextToSpeechPermission,AccessInfoViewAbility,AccessViewStatus,AllowAnonLogging,Authors,AverageRatin,CanonicalVolumeLink,Categories,ContentVersion,Description,EpubIsAvailable,Etag,ImagesLinksSmallThumbnails,ImagesLinksThubmnail,InfoLink,ISBN10,ISBN13,Kind,Language,MaturityRating,PageCount,PfIsAvailable,PreviewLink,PrintType,PublishedDate,Publisher,QuoteSharingAllowed,RatingsCount,ReadingModesImage,ReadingModesText,SaleInfoCountry,SaleInfoisEbook,SaleInfoSaleability,SearchInfoTextSnippet,SelfLink,SubTitle,Title,WebReaderLink,AccessInfoEmbeddable,UploadDate,OTHER
11,Ec7OwAEACAAJ,BR,false,ALLOWED,NO_PAGES,NONE,false,NULL,0,https://books.google.com/books/about/Di%C3%A1rio_de_Um_Banana.html?hl=&id=Ec7OwAEACAAJ,"Diaries    ",preview-1.0.0,"Greg Heffley vive no inferno. OU seja: no sexto ano do ensino fundamental. FRanzino. GReg divide os corredores de sua escola com um bando de adolescentes que já se barbeiam. PAra fugir destes “malvados” e conseguir um pouco de popularidade (supernecessári"," false",IoR6D1ubUsw,NULL,NULL,http://books.google.com.br/books?id=Ec7OwAEACAAJ&dq=isbn:9788576831303&hl=&source=gbs_api,8576831309,9788576831303,books#volume,pt,NOT_MATURE,217," false",http://books.google.com.br/books?id=Ec7OwAEACAAJ&dq=isbn:9788576831303&hl=&cd=1&source=gbs_api,BOOK,2008,"Vergara e Riba Editoras Ltda",false,0,false,false,BR," false",NOT_FOR_SALE,"OU seja: no sexto ano do ensino fundamental. FRanzino. GReg divide os corredores de sua escola com um bando de adolescentes que já se barbeiam. PAra fugir destes “malvados” e conseguir um pouco de popularidade (supernece",https://www.googleapis.com/books/v1/volumes/Ec7OwAEACAAJ,NULL,"Diário de Um Banana",http://play.google.com/books/reader?id=Ec7OwAEACAAJ&hl=&printsec=frontcover&source=gbs_api,false,2019-03-28,NULL
12,LFJ1PgAACAAJ,BR,false,ALLOWED,NO_PAGES,NONE,false,NULL,0,https://books.google.com/books/about/Qual_%C3%A9_a_tua_obra.html?hl=&id=LFJ1PgAACAAJ,NULL,preview-1.0.0,"A ideia de trabalho como castigo precisa ser substituída pelo conceito de realizar uma obra... Enxergar um significado maior na vida aproxima o tema da espiritualidade do mundo do trabalho. Este é um texto sobre as inquietações do mundo corporativo. Neste livro o autor procura desmistificar conceitos e pré-conceitos, e define o líder espiritualizado, como aquele que reconhece a própria obra e é capaz de edificá-la, buscando o significado das coisas."," false",wOzNvYIBdp8,NULL,NULL,http://books.google.com.br/books?id=LFJ1PgAACAAJ&dq=isbn:9788532635792&hl=&source=gbs_api,8532635792,9788532635792,books#volume,pt,NOT_MATURE,141," false",http://books.google.com.br/books?id=LFJ1PgAACAAJ&dq=isbn:9788532635792&hl=&cd=1&source=gbs_api,BOOK,2009,NULL,false,0,false,false,BR," false",NOT_FOR_SALE,"Enxergar um significado maior na vida aproxima o tema da espiritualidade do mundo do trabalho.Depois do sucesso de &quot;Não Nascemos Prontos&quot; e &quot;Não espere pelo epitáfio&quot; Mario Sergio Cortella publica, também pela Editora Vozes, um te",https://www.googleapis.com/books/v1/volumes/LFJ1PgAACAAJ,"inquietações propositivas sobre gestão, liderança e ética","Qual é a tua obra?",http://play.google.com/books/reader?id=LFJ1PgAACAAJ&hl=&printsec=frontcover&source=gbs_api,false,2019-03-28,NULL
13,dtTOcQAACAAJ,BR,false,ALLOWED,NO_PAGES,NONE,false,NULL,0,https://books.google.com/books/about/A_guerra_dos_tronos.html?hl=&id=dtTOcQAACAAJ,"Portuguese language materials    ",preview-1.0.0,"Em 'A Guerra dos Tronos', George R. R. Martin traz uma história de lordes e damas, soldados e mercenários, assassinos e bastardos, que se juntam em um tempo de presságios malignos. Cada um esforçando-se para ganhar este conflito mortal - a guerra dos tronos. Mistérios, intrigas, romances e aventuras ilustram as páginas deste livro."," false",xf/6gIDoIOY,NULL,NULL,http://books.google.com.br/books?id=dtTOcQAACAAJ&dq=isbn:9788562936524&hl=&source=gbs_api,8562936529,9788562936524,books#volume,pt,NOT_MATURE,591," false",http://books.google.com.br/books?id=dtTOcQAACAAJ&dq=isbn:9788562936524&hl=&cd=1&source=gbs_api,BOOK,2010,NULL,false,0,false,false,BR," false",NOT_FOR_SALE,"A tale of court intrigues in the land of Seven Kingdoms, a country &quot;blessed by golden summers that go on for years, and cursed by cruel winters that can last a generation.&quot; Treachery, murder, ince",https://www.googleapis.com/books/v1/volumes/dtTOcQAACAAJ,"as cronicas de gelo e fogo, livro um","A guerra dos tronos",http://play.google.com/books/reader?id=dtTOcQAACAAJ&hl=&printsec=frontcover&source=gbs_api,false,2019-03-28,NULL
14,-GWvmgEACAAJ,BR,false,ALLOWED,NO_PAGES,NONE,false,NULL,0,https://books.google.com/books/about/Sonho_grande.html?hl=&id=-GWvmgEACAAJ,"Businesspeople    ",preview-1.0.0,"Jorge Paulo Lemann, Marcel Telles e Beto Sicupira ergueram, em pouco mais de quatro décadas, o maior império da história do capitalismo brasileiro e ganharam uma projeção sem precedentes no cenário mundial. Eles compraram nada menos que três marcas americanas conhecidas globalmente - Budweiser, Burger King e Heinz. A fórmula de gestão que desenvolveram se baseia em meritocracia, simplicidade e busca incessante por redução de custos. 'Sonho Grande' é o relato detalhado dos bastidores da trajetória desses empresários desde a fundação do banco Garantia, nos anos 70."," false",JGpItJ7ZehA,NULL,NULL,http://books.google.com.br/books?id=-GWvmgEACAAJ&dq=isbn:9788575429105&hl=&source=gbs_api,8575429108,9788575429105,books#volume,pt,NOT_MATURE,264," false",http://books.google.com.br/books?id=-GWvmgEACAAJ&dq=isbn:9788575429105&hl=&cd=1&source=gbs_api,BOOK,2013,NULL,false,0,false,false,BR," false",NOT_FOR_SALE,"Sonho grande é o relato detalhado dos bastidores da trajetória desses empresários desde a fundação do banco Garantia, nos anos 70, até os dias de hoje",https://www.googleapis.com/books/v1/volumes/-GWvmgEACAAJ,"como Jorge Paulo Lemann, Marcel Telles e Beto Sicupira revolucionaram o capitalismo brasileiro e conquistaram o mundo","Sonho grande",http://play.google.com/books/reader?id=-GWvmgEACAAJ&hl=&printsec=frontcover&source=gbs_api,false,2019-03-28,NULL
15,nqMWmwEACAAJ,BR,false,ALLOWED,NO_PAGES,NONE,false,NULL,0,https://books.google.com/books/about/Como_eu_era_antes_de_voc%C3%AA.html?hl=&id=nqMWmwEACAAJ,"Life change events    ",preview-1.0.0,"Aos 26 anos, Louisa Clark não tem muitas ambições. Ela mora com os pais, a irmã mãe solteira, o sobrinho pequeno e um avô que precisa de cuidados constantes desde que sofreu um derrame. Trabalha como garçonete num café, um emprego que não paga muito, mas ajuda nas despesas, e namora Patrick, um triatleta que não parece interessado nela. Não que ela se importe. Quando o café fecha as portas, Lou é obrigada a procurar outro emprego. Sem muitas qualificações, consegue trabalho como cuidadora de um tetraplégico. Will Traynor, de 35 anos, é inteligente, rico e mal-humorado. Preso a uma cadeira de rodas depois de um acidente de moto, o antes ativo e esportivo Will desconta toda a sua amargura em quem estiver por perto. Tudo parece pequeno e sem graça para ele, que sabe exatamente como dar um fim a esse sentimento. O que Will não sabe é que Lou está prestes a trazer cor a sua vida. E nenhum dos dois desconfia de que irá mudar para sempre a história um do outro. Como eu era antes de você é uma história de amor e uma história de família, mas acima de tudo é uma história sobre a coragem e o esforço necessários para retomar a vida quando tudo parece acabado."," false",XMzUQoWuUd4,NULL,NULL,http://books.google.com.br/books?id=nqMWmwEACAAJ&dq=isbn:9788580573299&hl=&source=gbs_api,8580573297,9788580573299,books#volume,pt,NOT_MATURE,320," false",http://books.google.com.br/books?id=nqMWmwEACAAJ&dq=isbn:9788580573299&hl=&cd=1&source=gbs_api,BOOK,2013,NULL,false,0,false,false,BR," false",NOT_FOR_SALE,"Como eu era antes de você é uma história de amor e uma história de família, mas acima de tudo é uma história sobre a coragem e o esforço necessários para retomar a vida quando tudo parece",https://www.googleapis.com/books/v1/volumes/nqMWmwEACAAJ,NULL,"Como eu era antes de você",http://play.google.com/books/reader?id=nqMWmwEACAAJ&hl=&printsec=frontcover&source=gbs_api,false,2019-03-28,NULL
16,J9p7AAAAMAAJ,BR,false,ALLOWED,NO_PAGES,NONE,false,NULL,0,https://books.google.com/books/about/1808.html?hl=&id=J9p7AAAAMAAJ,"Brazil    ",preview-1.0.0,"O propósito deste livro, resultado de dez anos de investigação jornalística, é resgatar e contar a história da corte lusitana no Brasil, a fim de devolver seus protagonistas à dimensão mais correta possível dos papéis que desempenharam duzentos anos atrás. '1808 - Como uma rainha louca, um príncipe medroso e uma corte corrupta enganaram Napoleão e mudaram a História de Portugal e do Brasil' é o relato de um dos principais momentos históricos brasileiros."," false",TYmQlYOEVcQ,http://books.google.com/books/content?id=J9p7AAAAMAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,http://books.google.com/books/content?id=J9p7AAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.com.br/books?id=J9p7AAAAMAAJ&dq=isbn:9788576653202&hl=&source=gbs_api,8576653206,9788576653202,books#volume,pt,NOT_MATURE,414," false",http://books.google.com.br/books?id=J9p7AAAAMAAJ&dq=isbn:9788576653202&hl=&cd=2&source=gbs_api,BOOK,2007,NULL,false,0,false,false,BR," false",NOT_FOR_SALE,"O propósito deste livro, resultado de dez anos de investigação jornalística, é resgatar e contar a história da corte lusitana no Brasil, a fim de devolver seus protagonistas à dimensão mais correta possível dos papéis que",https://www.googleapis.com/books/v1/volumes/J9p7AAAAMAAJ,"Como uma rainha louca, um príncipe medroso e uma corte corrupta enganaram Napoleão e mudaram a história de Portugal e do Brasil",1808,http://play.google.com/books/reader?id=J9p7AAAAMAAJ&hl=&printsec=frontcover&source=gbs_api,false,2019-03-28,NULL
17,VcZoPgAACAAJ,BR,false,ALLOWED,NO_PAGES,NONE,false,NULL,0,https://books.google.com/books/about/Quem_pensa_enriquece.html?hl=&id=VcZoPgAACAAJ,"Success in business    ",preview-1.0.0,"Por vinte anos, Napoleon Hill se dedicou a descobrir a fórmula que cria milionários. Ele acompanhou de perto a ascensão de 500 das maiores fortunas do mundo. Convivendo com mitos como Henry Ford, Theodore Roosevelt, King Gillette e John Rockefeller, o autor deve ter encontrado 15 características comuns a todos esses grandes vencedores, visando auxiliar as pessoas a se tornarem ricas."," false",M9Q3nz1uEoY,NULL,NULL,http://books.google.com.br/books?id=VcZoPgAACAAJ&dq=isbn:9788576766308&hl=&source=gbs_api,8576766302,9788576766308,books#volume,pt,NOT_MATURE,247," false",http://books.google.com.br/books?id=VcZoPgAACAAJ&dq=isbn:9788576766308&hl=&cd=1&source=gbs_api,BOOK,2009,NULL,false,0,false,false,BR," false",NOT_FOR_SALE,"script type=&quot;text/javascript&quot; function writeStandout(d){document.getElementById(&quot;standoutDiv&quot;).innerHTML = &#39;iframe width=&quot;&#39;+((window.screen.width=960)?960:window.screen.width)+&#39;&quot; height=&quot;&#39;+parseInt(d.productHe",https://www.googleapis.com/books/v1/volumes/VcZoPgAACAAJ,NULL,"Quem pensa enriquece",http://play.google.com/books/reader?id=VcZoPgAACAAJ&hl=&printsec=frontcover&source=gbs_api,false,2019-03-28,NULL
18,OfRAvgAACAAJ,BR,false,ALLOWED,NO_PAGES,NONE,false,NULL,0,https://books.google.com/books/about/DESTRUA_ESTE_DIARIO_CAPA_ORIGINAL.html?hl=&id=OfRAvgAACAAJ,NULL,preview-1.0.0,"Um diário costuma servir para anotar ideias, memórias ou registros do cotidiano. Keri Smith, ilustradora e artista canadense, inventou um tipo diferente de diário, que exige do usuário uma interação mais lúdica e inusitada. Com a proposta de estimular a criatividade e questionar convenções sobre a forma como lidamos com os objetos, 'Destrua este diário' nos convida a rasgar páginas, rabiscar, pintar fora das linhas, manchar e até mesmo levar o livro para o banho. A ideia surgiu quando a autora começou a refletir sobre o início da sua carreira como artista e percebeu que o perfeccionismo tão exaltado na nossa cultura era um grande empecilho do processo criativo. A experiência fez com que ela entendesse que é preciso esculhambar a monotonia e o lugar-comum para que o novo possa surgir."," false",SB4OvPV3Y/M,NULL,NULL,http://books.google.com.br/books?id=OfRAvgAACAAJ&dq=isbn:9788580574166&hl=&source=gbs_api,8580574161,9788580574166,books#volume,pt,NOT_MATURE,224," false",http://books.google.com.br/books?id=OfRAvgAACAAJ&dq=isbn:9788580574166&hl=&cd=1&source=gbs_api,BOOK,NULL,NULL,false,0,false,false,BR," false",NOT_FOR_SALE,"Um diário costuma servir para anotar ideias, memórias ou registros do cotidiano. Keri Smith, ilustradora e artista canadense, inventou um tipo diferente de diário, que exige do usuário uma interação mais lúdica e",https://www.googleapis.com/books/v1/volumes/OfRAvgAACAAJ,NULL,"DESTRUA ESTE DIARIO (CAPA ORIGINAL)",http://play.google.com/books/reader?id=OfRAvgAACAAJ&hl=&printsec=frontcover&source=gbs_api,false,2019-03-28,NULL
19,dIKnuAAACAAJ,BR,false,ALLOWED,NO_PAGES,NONE,false,NULL,0,https://books.google.com/books/about/Nietzsche_Para_Estressados_99_Doses_De_F.html?hl=&id=dIKnuAAACAAJ,NULL,preview-1.0.0,"'Nietzsche para Estressados' é um manual que reúne 99 máximas do filósofo alemão e sua aplicação a várias situações do dia a dia. A sabedoria de Nietzsche é indicada àqueles que buscam uma possível solução para uma série de problemas, tanto na vida pessoal quanto na profissional. Este breve curso de filosofia cotidiana foi criado por Allan Percy, e visa auxiliar o leitor nos momentos em que é necessário tomar decisões, recuperar o ânimo, encontrar o caminho certo e relativizar a importância dos fatos da vida."," false",K9KadZpwaL4,NULL,NULL,http://books.google.com.br/books?id=dIKnuAAACAAJ&dq=isbn:9788575426432&hl=&source=gbs_api,8575426435,9788575426432,books#volume,pt,NOT_MATURE,112," false",http://books.google.com.br/books?id=dIKnuAAACAAJ&dq=isbn:9788575426432&hl=&cd=1&source=gbs_api,BOOK,NULL,NULL,false,0,false,false,BR," false",NOT_FOR_SALE,"&quot;Nietzsche para estressados&quot; é um manual inteligente e estimulante que reúne 99 máximas do gênio alemão e sua aplicação a várias situaçõe",https://www.googleapis.com/books/v1/volumes/dIKnuAAACAAJ,"PARA DESPERTAR A MENTE E COMBATER AS PREOCUPAÇOES","Nietzsche Para Estressados - 99 Doses De Filosofia",http://play.google.com/books/reader?id=dIKnuAAACAAJ&hl=&printsec=frontcover&source=gbs_api,false,2019-03-28,NULL
20,V-i4cQAACAAJ,BR,false,ALLOWED,NO_PAGES,NONE,false,NULL,0,https://books.google.com/books/about/AGAPE.html?hl=&id=V-i4cQAACAAJ,"Agape    ",preview-1.0.0,"Os dicionários definem a palavra 'ágape' como a refeição promovida pelos cristãos a fim de celebrar o rito eucarístico. O rito confraternizava as pessoas em torno de ideais como amizade, caridade, amor. Neste livro, padre Marcelo Rossi pretende retomar e ampliar o sentido do conceito, apresentando trechos selecionados do Evangelho de São João e os reinterpretando à luz do significado do amor divino. Madre Teresa de Calcutá e Zilda Arns são alguns exemplos oferecidos para ilustrar as manifestações do ágape. Cada capítulo se encerra com uma oração envolvendo os temas examinados pelo autor."," false",JkJuDYAa1LU,NULL,NULL,http://books.google.com.br/books?id=V-i4cQAACAAJ&dq=isbn:9788525048950&hl=&source=gbs_api,852504895X,9788525048950,books#volume,pt,NOT_MATURE,124," false",http://books.google.com.br/books?id=V-i4cQAACAAJ&dq=isbn:9788525048950&hl=&cd=1&source=gbs_api,BOOK,2010,NULL,false,0,false,false,BR," false",NOT_FOR_SALE,"Neste livro, padre Marcelo Rossi pretende retomar e ampliar o sentido do conceito, apresentando trechos selecionados do Evangelho de São João e os reinterpre",https://www.googleapis.com/books/v1/volumes/V-i4cQAACAAJ,"PREFACIO GABRIEL CHALITA",AGAPE,http://play.google.com/books/reader?id=V-i4cQAACAAJ&hl=&printsec=frontcover&source=gbs_api,false,2019-03-28,NULL
21,3gpKvgAACAAJ,BR,false,ALLOWED,NO_PAGES,NONE,false,NULL,0,https://books.google.com/books/about/POR_QUE_FAZEMOS_O_QUE_FAZEMOS.html?hl=&id=3gpKvgAACAAJ,NULL,preview-1.0.0,"Bateu aquela preguiça de ir para o escritório na segunda-feira? A falta de tempo virou uma constante? A rotina está tirando o prazer no dia a dia? Anda em dúvida sobre qual é o real objetivo de sua vida? O filósofo e escritor Mario Sergio Cortella desvenda em Por que fazemos o que fazemos? as principais preocupações com relação ao trabalho. Dividido em vinte capítulos, ele aborda questões como a importância de ter uma vida com propósito, a motivação em tempos difíceis, os valores e a lealdade - a si e ao seu emprego. O livro é um verdadeiro manual para todo mundo que tem uma carreira mas vive se questionando sobre o presente e o futuro. Recheado de ensinamentos como \""Paciência na turbulência, sabedoria na travessia\"", é uma obra fundamental para quem sonha com realização profissional sem abrir mão da vida pessoal."," false",AsMwpOsryV8,NULL,NULL,http://books.google.com.br/books?id=3gpKvgAACAAJ&dq=isbn:9788542207415&hl=&source=gbs_api,8542207416,9788542207415,books#volume,pt,NOT_MATURE,176," false",http://books.google.com.br/books?id=3gpKvgAACAAJ&dq=isbn:9788542207415&hl=&cd=1&source=gbs_api,BOOK,NULL,NULL,false,0,false,false,BR," false",NOT_FOR_SALE,"Anda em dúvida sobre qual é o real objetivo de sua vida? O filósofo e escritor Mario Sergio Cortella desvenda em Por que fazemos o que fazemos? as principais preocupações com re",https://www.googleapis.com/books/v1/volumes/3gpKvgAACAAJ,NULL,"POR QUE FAZEMOS O QUE FAZEMOS?",http://play.google.com/books/reader?id=3gpKvgAACAAJ&hl=&printsec=frontcover&source=gbs_api,false,2019-03-28,NULL
22,lhxXvgAACAAJ,BR,false,ALLOWED,NO_PAGES,NONE,false,NULL,5,https://books.google.com/books/about/DEPOIS_DE_VOCE.html?hl=&id=lhxXvgAACAAJ,NULL,preview-1.0.0,"Quando uma história termina, outra tem que começar. Com mais de 5 milhões de exemplares vendidos em todo o mundo, Como eu era antes de você conta a história do relacionamento entre Will Traynor e Louisa Clark, cujo fim trágico deixou de coração apertado os milhares de fãs da autora Jojo Moyes. Em Depois de você, Lou ainda não superou a perda de Will. Morando em um flat em Londres, ela trabalha como garçonete em um pub no aeroporto. Certo dia, após beber muito, Lou cai do terraço. O terrível acidente a obriga voltar para a casa de sua família, mas também a permite conhecer Sam Fielding, um paramédico cujo trabalho é lidar com a vida e a morte, a única pessoa que parece capaz de compreendê-la. Ao se recuperar, Lou sabe que precisa dar uma guinada na própria história e acaba entrando para um grupo de terapia de luto. Os membros compartilham sabedoria, risadas, frustrações e biscoitos horrorosos, além de a incentivarem a investir em Sam. Tudo parece começar a se encaixar, quando alguém do passado de Will surge e atrapalha os planos de Lou, levando-a a um futuro totalmente diferente."," false",ovsxPL8aaiI,NULL,NULL,http://books.google.com.br/books?id=lhxXvgAACAAJ&dq=isbn:9788580578645&hl=&source=gbs_api,8580578647,9788580578645,books#volume,pt,NOT_MATURE,320," false",http://books.google.com.br/books?id=lhxXvgAACAAJ&dq=isbn:9788580578645&hl=&cd=1&source=gbs_api,BOOK,NULL,NULL,false,2,false,false,BR," false",NOT_FOR_SALE,"Com mais de 5 milhões de exemplares vendidos em todo o mundo, Como eu era antes de você conta a história do relacionamento entre Will Traynor e Louisa Clark, cujo fim trágico deixou de coração apertado os milhares de",https://www.googleapis.com/books/v1/volumes/lhxXvgAACAAJ,NULL,"DEPOIS DE VOCE",http://play.google.com/books/reader?id=lhxXvgAACAAJ&hl=&printsec=frontcover&source=gbs_api,false,2019-03-28,NULL
23,tsNbpFw3PdMC,BR,false,ALLOWED,PARTIAL,SAMPLE,false,NULL,0,https://books.google.com/books/about/Diario_de_Um_Banana_V_2.html?hl=&id=tsNbpFw3PdMC,"Children's stories    ",0.0.1.0.preview.1,"Grag continua se metendo em confusão. Só que desta vez as coisas pioram - Rodrick, seu irmão, sabe de um incidente que Greg quer manter em sigilo. Mas segredos são difíceis de serem guardados, especialmente quando há um diário envolvido."," false",r3Uu6d0WEgM,http://books.google.com/books/content?id=tsNbpFw3PdMC&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api,http://books.google.com/books/content?id=tsNbpFw3PdMC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.com.br/books?id=tsNbpFw3PdMC&dq=isbn:9788576831952&hl=&source=gbs_api,8576831953,9788576831952,books#volume,pt,NOT_MATURE,217," false",http://books.google.com.br/books?id=tsNbpFw3PdMC&printsec=frontcover&dq=isbn:9788576831952&hl=&cd=1&source=gbs_api,BOOK,2008,"Vergara & Riba Editoras Ltda",false,0,true,false,BR," false",NOT_FOR_SALE,"Faça o que quiser. Só não pergunte a Greg Heffley como foram suas férias de verão. Porque ele realmente não quer falar sobre isso. DE volta às aulas. GReg está ansioso para enterrar de vez os últimos três mese",https://www.googleapis.com/books/v1/volumes/tsNbpFw3PdMC,NULL,"Diario de Um Banana, V.2",http://play.google.com/books/reader?id=tsNbpFw3PdMC&hl=&printsec=frontcover&source=gbs_api,true,2019-03-28,NULL
24,1YtOAQAAIAAJ,BR,false,ALLOWED,NO_PAGES,NONE,false,NULL,0,https://books.google.com/books/about/Guia_politicamente_incorreto_da_hist%C3%B3ri.html?hl=&id=1YtOAQAAIAAJ,"Brazil    ",1.1.1.0.preview.0,"Considerando que existe um esquema repetido para contar a história do Brasil, o autor propõe rever alguns conceitos sobre o tema como, por exemplo, o ideal do bom selvagem e o massacre da Guerra do Paraguai. A obra está dividida em nove capítulos - Índios, Negros, Escritores, Samba, Guerra do Paraguai, Aleijadinho, Acre, Santos Dumont e Comunistas."," false",BqXB7c2E9cU,http://books.google.com/books/content?id=1YtOAQAAIAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,http://books.google.com/books/content?id=1YtOAQAAIAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.com.br/books?id=1YtOAQAAIAAJ&dq=isbn:9788562936067&hl=&source=gbs_api,8562936065,9788562936067,books#volume,pt,NOT_MATURE,319," false",http://books.google.com.br/books?id=1YtOAQAAIAAJ&dq=isbn:9788562936067&hl=&cd=1&source=gbs_api,BOOK,2009,NULL,false,0,false,false,BR," false",NOT_FOR_SALE,"Considerando que existe um esquema repetido para contar a história do Brasil, o autor propõe rever alguns conceitos sobre o tema como, por exemplo, o ideal do bom selvagem e o massacre da Gue",https://www.googleapis.com/books/v1/volumes/1YtOAQAAIAAJ,NULL,"Guia politicamente incorreto da história do Brasil",http://play.google.com/books/reader?id=1YtOAQAAIAAJ&hl=&printsec=frontcover&source=gbs_api,false,2019-03-28,NULL
25,8kvJNAEACAAJ,BR,false,ALLOWED,NO_PAGES,NONE,false,NULL,0,https://books.google.com/books/about/Cinquenta_tons_de_cinza.html?hl=&id=8kvJNAEACAAJ,"Fiction    ",preview-1.0.0,"Quando Anastasia Steele entrevista o jovem empresário Christian Grey, descobre nele um homem atraente, brilhante e profundamente dominador. Ingênua e inocente, Ana se surpreende ao perceber que, a despeito da enigmática reserva de Grey, está desesperadamente atraída por ele. Incapaz de resistir à beleza discreta, à timidez e ao espírito independente de Ana, Grey admite que também a deseja — mas em seus próprios termos. Chocada e ao mesmo tempo seduzida pelas estranhas preferências de Grey, Ana hesita. Por trás da fachada de sucesso — os negócios multinacionais, a vasta fortuna, a amada família —, Grey é um homem atormentado por demônios do passado e consumido pela necessidade de controle. Quando eles embarcam num apaixonado e sensual caso de amor, Ana não só descobre mais sobre seus próprios desejos, como também sobre os segredos obscuros que Grey tenta manter escondidos..."," false",PMkEVBmHA24,NULL,NULL,http://books.google.com.br/books?id=8kvJNAEACAAJ&dq=isbn:9788580572186&hl=&source=gbs_api,8580572185,9788580572186,books#volume,pt,NOT_MATURE,480," false",http://books.google.com.br/books?id=8kvJNAEACAAJ&dq=isbn:9788580572186&hl=&cd=1&source=gbs_api,BOOK,2012,"Editora Intríseca",false,0,false,false,BR," false",NOT_FOR_SALE,"Quando Anastasia Steele entrevista o jovem empresário Christian Grey, descobre nele um homem atraente, brilhante e profundamente",https://www.googleapis.com/books/v1/volumes/8kvJNAEACAAJ,NULL,"Cinquenta tons de cinza",http://play.google.com/books/reader?id=8kvJNAEACAAJ&hl=&printsec=frontcover&source=gbs_api,false,2019-03-28,NULL
26,-weLlwEACAAJ,BR,false,ALLOWED,NO_PAGES,NONE,false,NULL,0,https://books.google.com/books/about/EXTRAORDINARIO.html?hl=&id=-weLlwEACAAJ,"Fiction    ",preview-1.0.0,"August Pullman, o Auggie, nasceu com uma síndrome genética cuja sequela é uma severa deformidade facial, que lhe impôs diversas cirurgias e complicações médicas. Por isso, ele nunca havia frequentado uma escola de verdade - até agora. Todo mundo sabe que é difícil ser um aluno novo, mais ainda quando se tem um rosto tão diferente. Prestes a começar o quinto ano em um colégio particular de Nova York, Auggie tem uma missão nada fácil pela frente - convencer os colegas de que, apesar da aparência incomum, ele é um menino igual a todos os outros."," false",fVdRzhwVpK8,NULL,NULL,http://books.google.com.br/books?id=-weLlwEACAAJ&dq=isbn:9788580573015&hl=&source=gbs_api,8580573017,9788580573015,books#volume,pt,NOT_MATURE,320," false",http://books.google.com.br/books?id=-weLlwEACAAJ&dq=isbn:9788580573015&hl=&cd=1&source=gbs_api,BOOK,NULL,NULL,false,0,false,false,BR," false",NOT_FOR_SALE,"August Pullman, o Auggie, nasceu com uma síndrome genética cuja sequela é uma severa deformidade facial, que lhe impôs diversas cirurgias e complicaçõe",https://www.googleapis.com/books/v1/volumes/-weLlwEACAAJ,NULL,EXTRAORDINARIO,http://play.google.com/books/reader?id=-weLlwEACAAJ&hl=&printsec=frontcover&source=gbs_api,false,2019-03-28,NULL
27,vuwDjwEACAAJ,BR,false,ALLOWED,NO_PAGES,NONE,false,NULL,0,https://books.google.com/books/about/N%C3%A3o_se_apega_n%C3%A3o.html?hl=&id=vuwDjwEACAAJ,"Man-woman relationships    ",preview-1.0.0,NULL," false",FfYHfg5AyZo,NULL,NULL,http://books.google.com.br/books?id=vuwDjwEACAAJ&dq=isbn:9788580575330&hl=&source=gbs_api,8580575338,9788580575330,books#volume,pt,NOT_MATURE,256," false",http://books.google.com.br/books?id=vuwDjwEACAAJ&dq=isbn:9788580575330&hl=&cd=1&source=gbs_api,BOOK,2014,NULL,false,0,false,false,BR," false",NOT_FOR_SALE,"Parece fácil, mas atrapalhada do jeito que é, Isabela precisa primeiro lidar com o assédio de um primo gostosão, com as tentações da balada e, principalmente, entender que o príncipe encantado é artigo em falta no me",https://www.googleapis.com/books/v1/volumes/vuwDjwEACAAJ,NULL,"Não se apega, não",http://play.google.com/books/reader?id=vuwDjwEACAAJ&hl=&printsec=frontcover&source=gbs_api,false,2019-03-28,NULL
